course,term,year,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,num_invited,num_responded,instructor
CIN210H1,Summer,2015,4.1,4.1,4.1,3.9,4,3.8,4.3,3.4,4.2,62,20,"Semley, J."
CIN213H1,Summer,2015,4.7,4.7,5,4.4,4.3,4.6,4.6,3.1,4.4,28,10,"Joynt, C."
CIN105Y1,Summer,2015,4,4.6,3.6,4.1,3.9,4,3.8,3.8,3.9,22,9,"Babey, C."
CIN370H1,Summer,2015,4.1,4.2,4,4,4.4,3.8,4.1,3.4,4,31,13,"Birdwise, S."
CIN230H1,Summer,2015,4.4,4.6,4.7,4.6,4.5,4.5,4.4,3,4.6,42,18,"Nayman, A."
CIN320H1,Winter,2016,4.4,4.5,4.6,4,4.4,4.4,4.7,2.9,4.6,38,20,"Wright, B."
CIN340H1,Winter,2016,4.6,4.7,4.8,4.3,4.5,4.6,4.9,3.4,4.6,33,22,"Cahill, J."
CIN360H1,Winter,2016,4.3,4.5,4.7,4.1,4.3,4.4,4.7,3,4.3,22,21,"Jeffries, D."
CIN105Y1,Winter,2014,4.3,4.4,4.4,3.7,3.8,3.9,4.2,3.2,4.3,169,76,"Columpar, C."
CIN105Y1,Winter,2014,3.7,4.2,4.1,3.6,3.7,3.7,4.3,3.4,3.7,158,71,"Columpar, C."
CIN201Y1,Winter,2014,4.2,4.4,4.5,3.7,3.9,4,4.5,3.3,4.1,119,66,"Keil, C."
CIN230H1,Winter,2014,4.3,4.5,4.1,4.3,4.2,4.1,4.5,2.9,4.4,38,24,"Nayman, A."
CIN260H1,Winter,2014,3.7,4.1,4.1,3.4,3.5,3.6,4.2,3,4,157,85,"Anable, A."
CIN270Y1,Winter,2014,4,4.1,3.9,3.7,3.7,3.7,4.3,3.1,4,104,55,"Sammond, N."
CIN301Y1,Winter,2014,4.4,4.3,3.8,4.2,4.1,3.8,4.2,3.6,3.8,78,36,"Banning, K."
CIN310Y1,Winter,2014,4.5,4.6,4.1,4.2,4.3,4.3,4.3,4,4.2,28,11,"Testa, B."
CIN320H1,Winter,2014,4.4,4.3,4.4,4.4,4.6,3.9,3.9,3.1,4.1,35,14,"Croombs, M."
CIN350Y1,Winter,2014,4.3,4.3,4.2,4.3,4.4,4.1,4.6,3.4,4.2,29,20,"Banning, K."
CIN376Y1,Winter,2014,4.4,4.6,4,4.1,4,4.3,4,2.5,4.3,20,8,"Testa, B."
CIN378H1,Winter,2014,3.4,3.8,2.9,3.4,3.4,2.5,3.1,3.3,2.5,30,12,"Babey, C."
CIN430H1,Winter,2014,4.3,4.2,4.1,3.9,4.3,4,4.3,3.8,4.1,18,12,"Sammond, N."
CIN431H1,Winter,2014,5,4.9,5,4.7,4.6,4.9,5,3.1,5,20,7,"Bailey, C."
CIN432H1,Winter,2014,4.4,4.3,4.8,4.6,4.7,4.2,4.9,3.3,4.1,19,9,"Banning, K."
CIN211H1,Fall,2013,3.5,3.9,3.2,3.3,3.5,3.2,3.3,3.6,3.3,159,56,"Testa, B."
CIN340H1,Fall,2013,4.3,4.2,3.9,4.2,4.4,4,4.1,3.2,4.3,36,22,"Angel, N."
CIN340H1,Fall,2013,4.3,4.2,4.6,4.2,4.4,4,4.4,3.2,4.3,36,22,"O'Brien, S."
CIN352H1,Fall,2013,3.9,4.3,4.4,4.3,4.5,3.9,4.3,3.3,4.4,31,16,"Fenner, A."
CIN360H1,Fall,2013,4.5,4.5,4.7,4.1,4.1,4.3,4.8,2.8,4.7,36,29,"Cahill, J."
CIN410H1,Fall,2013,4.6,4.3,4.7,4.6,4.7,4.3,4.9,2.7,4.1,20,7,"Maddin, G."
CIN440H1,Fall,2013,3.2,4.1,4.1,3.2,3.3,3.7,4.6,3.2,4.3,15,12,"Banning, K."
CIN450H1,Fall,2013,4.8,5,4.8,4.8,4.7,4.7,4.7,3,4.8,12,6,"Mathieson, N."
CIN314Y1,Winter,2016,3.6,3.3,2.5,2.9,3.4,2.7,3.3,4.5,2.4,32,14,"Testa, B."
CIN250Y1,Winter,2016,4.3,4.5,4.5,4.2,4.3,4.2,4.7,3.2,4.4,89,31,"Wright, B."
CIN201Y1,Winter,2016,4.1,4.5,4.5,4.2,4.1,4.1,4.6,3.4,3.9,127,30,"Jacobson, B."
CIN301Y1,Winter,2016,4.7,4.6,4.8,4.2,4.2,4.3,4.9,3.5,4.4,87,48,"Cahill, J."
CIN105Y1,Winter,2016,4.1,4.3,4.2,3.7,3.9,3.9,4.2,3.2,4,310,83,"Columpar, C."
CIN211H1,Fall,2015,3.7,4,3.1,3.4,3.8,3.3,3.3,3.7,3.4,125,41,"Testa, B."
CIN320H1,Fall,2015,4.4,4.4,4.6,4.2,4.2,4.2,4.8,2.8,4.1,36,20,"Jacobson, B."
CIN340H1,Fall,2015,2.8,2.5,2.6,2.9,3.2,2.4,3.3,2.7,2.4,23,10,"Niessen, N."
CIN360H1,Fall,2015,4.8,4.8,4.8,4.7,4.7,4.7,4.8,3.3,4.7,24,17,"Rowe, C."
CIN379H1,Fall,2015,4,4.3,3.8,2.8,4,3.8,4.5,3.5,4,10,5,"Babey, C."
CIN430H1,Fall,2015,4.4,4.1,3.9,4,4,3.9,4.1,3.9,3.7,11,7,"Banning, K."
CIN431H1,Fall,2015,4.3,4.5,4.2,4.1,4.1,3.9,4.2,3.9,3.8,19,11,"Sammond, N."
CIN450H1,Fall,2015,4.6,4.7,4.8,4.4,4.5,4.6,4.9,3.4,4.8,20,9,"Wright, B."
CIN105Y1,Winter,2015,4,4.3,4.5,3.8,4,3.7,4.5,3.3,3.8,294,67,"Columpar, C."
CIN105Y1,Winter,2015,4,4.3,3.3,3.8,4,3.7,3.6,3.3,3.8,294,67,"Mathieson, N."
CIN201Y1,Winter,2015,3.8,4.2,4.1,3.8,3.7,3.5,3.9,3.5,3.5,126,45,"Wright, B."
CIN210H1,Winter,2015,4.3,4.5,4.3,3.8,3.9,4.1,4.5,3,4.3,183,57,"Semley, J."
CIN213H1,Winter,2015,4.3,4.2,4.5,4.1,4.2,4.2,4.7,2.7,4.3,174,49,"Joynt, C."
CIN320H1,Winter,2015,4.4,4.5,4.6,4.3,4.6,4.3,4.7,3.1,4.6,40,20,"Birdwise, S."
CIN320H1,Winter,2015,4.6,4.6,4.8,4.4,4.4,4.4,4.8,3.2,4.8,38,16,"Wright, B."
CIN330Y1,Winter,2015,4.1,4,4.1,4.1,4.2,3.8,4.3,2.6,4.1,36,14,"Hennefeld, M."
CIN349H1,Winter,2015,4,3.9,3.9,4.6,4.9,3.9,4.1,4,4.3,13,7,"Veninger, I."
CIN369H1,Winter,2015,3.8,3.8,4.1,4.1,4.3,3.6,4.7,3.9,3.9,17,10,"Anderson, J."
CIN374Y1,Winter,2015,4.6,4.8,4.6,4.4,4.4,4.5,4.7,3.2,4.7,34,17,"Wright, B."
CIN410H1,Winter,2015,4.8,4.7,5,4.5,4.6,4.6,4.9,3.1,4.9,25,16,"Mathieson, N."
CIN452H1,Winter,2015,4.6,4.2,4.2,4,3.6,3.6,3.8,3.4,3.8,10,5,"Anable, A."
CIN212H1,Fall,2014,4.1,4.4,4.3,3.9,4.1,4,4.4,2.9,4.5,146,52,"Parker, F."
CIN230H1,Fall,2014,4.1,4.6,4.3,4,4,4,4.2,3.3,4.1,46,32,"Nayman, A."
CIN260H1,Fall,2014,3.7,3.9,4.2,3.7,3.9,3.7,4.1,2.8,3.9,76,57,"Anable, A."
CIN334H1,Fall,2014,4.1,4.2,3.7,3.7,3.5,3.5,4.3,4,3.5,37,26,"Sammond, N."
CIN340H1,Fall,2014,4.7,4.7,4.6,4.3,4.3,4.3,4.7,4,4.3,33,20,"Gadassik, A."
CIN378H1,Fall,2014,3.7,4.2,2.7,3.4,3.6,3,2.7,4.3,2.4,19,10,"Babey, C."
CIN451H1,Fall,2014,4.6,4.6,4.6,4.8,4.8,4.4,4.6,3.3,4.3,19,15,"Birdwise, S."
CIN452H1,Fall,2014,4.6,4.7,4.7,4.5,4.5,4.4,4.8,3.1,4.7,15,10,"Wright, B."
CIN470H1,Fall,2014,4.6,4.6,4.6,4.5,4.5,4.1,4.7,3.5,4.3,17,11,"Banning, K."
CIN430H1,Fall,2018,4.4,4.7,4.6,4.1,4.4,4.6,4.4,2.6,4.1,19,8,"Wright, B."
CIN212H1,Fall,2018,3.4,4,3.2,3.4,3.6,3.3,3.2,3.2,3.5,160,45,"Testa, B."
CIN364H1,Fall,2018,4.9,4.6,4.7,4.8,4.5,4.6,4.9,3.7,4.4,25,13,"Richmond, S."
CIN378H1,Fall,2018,3.5,3.7,3.2,3.2,3.7,3,3,3.5,2.8,14,6,"Harris, R."
CIN379H1,Fall,2018,4.3,4,4.5,4.5,4.5,4.3,4.5,2.8,4.3,14,6,"Kenyeres, J."
CIN410H1,Fall,2018,4.6,4.5,4.9,4.4,4.4,4.8,5,3.6,4.5,19,8,"Keil, C."
CIN360H1,Summer,2019,4.1,4.3,4.3,4.2,4.5,3.8,4.3,3.1,3.9,29,16,"Tufenk, M."
CIN340H1,Summer,2019,4.7,4.9,4.9,4.7,4.7,4.8,5.0,3.1,4.7,27,15,"Nunoda, E."
CIN240H1,Summer,2019,4.4,4.5,4.6,4.4,4.6,4.4,4.7,3.2,4.4,35,15,"Marshall, P."
CIN380H1,Summer,2019,5.0,5.0,5.0,5.0,5.0,4.8,5.0,2.6,4.8,15,5,"Teymouri, R."
CIN105Y1,Summer,2019,4.7,4.8,5.0,4.6,4.7,4.4,4.8,3.2,4.4,33,9,"Wright, B."
CIN369H1,Winter,2019,3.78,3.9,4.3,4.2,4.1,3.8,4.9,3.6,3.9,13,9,"Anderson, J."
CIN451H1,Winter,2019,4.64,4.7,4.7,4.5,4.6,4.4,4.5,3.2,4.5,15,11,"Cahill, J."
CIN330Y1,Winter,2019,4.69,4.7,4.7,4.6,4.5,4.6,4.8,3.4,4.5,35,30,"Columpar, C."
CIN320H1,Winter,2019,4.47,4.6,4.9,4.4,4.5,4.3,4.6,2.9,4.5,34,15,"Gouws, A."
CIN201Y1,Winter,2019,4.2,4.6,4.5,4,4.2,4.2,4.3,3.3,4.1,132,63,"Jacobson, B."
CIN213H1,Winter,2019,4.16,4.4,4.1,4.2,4.2,3.9,4.2,3.1,4,156,53,"Laurin, D."
CIN349H1,Winter,2019,4.63,4.6,4.8,4.5,4.6,4.8,4.8,3.5,4.5,15,8,"Mills, P."
CIN230H1,Winter,2019,4.38,4.8,4.6,4.8,4.7,4.4,4.6,2.9,4.6,43,17,"Nayman, A."
CIN301Y1,Winter,2019,3.38,3,3,2.9,3.2,2.4,3.4,4,2.2,74,26,"Richmond, S."
CIN431H1,Winter,2019,4.58,4.5,4.3,4.1,4.3,4,4.3,3.7,3.9,18,12,"Sammond, N."
CIN310Y1,Winter,2019,4.14,4.4,3.9,4,4.3,3.7,4,3.9,3.7,16,7,"Testa, B."
CIN353H1,Winter,2019,4,4.2,3.2,3.1,3.4,3,3.6,3.7,2.9,27,10,"Testa, B."
CIN211H1,Winter,2019,4.08,4.2,4.3,3.7,3.9,3.7,4.3,3,4,169,50,"Thompson, M."
CIN374Y1,Winter,2019,4.43,4.6,4.5,4.5,4.5,4.4,4.5,3.7,4.2,37,14,"Wright, B."
CIN105Y1,Winter,2019,4.13,4.6,4.2,4.1,4.2,4,4.1,3.1,4.2,311,90,"Wright, B."
CIN450H1,Winter,2019,4.78,4.3,4.6,4.3,4.6,4.3,4.4,3.3,4.4,15,9,"Zambenedetti, A."
LAT101H1,Fall,2017,3.9,4.3,3.9,4,4.3,3.6,3.9,3.6,3.3,17,16,"Bennardo, L."
CLA369H1,Fall,2017,3.5,3.9,3.6,3.9,4.1,3.4,3.5,3.5,3.5,25,13,"Bennardo, L."
CLA160H1,Fall,2017,4.2,4.4,4.6,4.2,4.1,4.1,4.8,3.3,4.1,109,50,"Bernard, S."
CLA204H1,Fall,2017,3.8,4.3,3.9,3.4,3.7,3.6,4.1,3.3,3.5,167,62,"Bing, P."
LAT341H1,Fall,2017,4,3.9,3.7,4,3.7,3.6,3.4,4.1,3,13,7,"Bruun, C."
GRK201H1,Fall,2017,4.7,4.9,4.6,4.9,4.9,4.6,4.5,4.1,4.1,15,7,"Burgess, J."
CLA305H1,Fall,2017,4.6,4.5,4.6,4.4,4.4,4.4,4.6,3.8,4.6,31,14,"Burgess, J."
LAT101H1,Fall,2017,4.5,4.8,4.5,4.6,4.6,4.1,4.4,3.1,4.2,28,17,"Cushing, A."
LAT101H1,Fall,2017,4.7,4.5,4.8,4.5,4.5,4.5,4.8,3.5,3.8,17,11,"Davis, D."
GRK101H1,Fall,2017,4.8,4.9,4.8,4.6,4.5,4.8,4.8,3.8,4,13,12,"Durand, M."
LAT101H1,Fall,2017,4.4,4.9,4.8,4.7,4.8,4.7,4.9,3.2,4.6,25,12,"Easton, J."
LAT101H1,Fall,2017,4.5,4.8,4.9,4.1,4.2,4.4,5,3.3,4.2,25,10,"Ekman, E."
LAT101H1,Fall,2017,4.2,4.5,4.5,4.1,4.2,4,4.7,3.4,3.8,24,17,"Fabiano, J."
CLA204H1,Fall,2017,3.1,4.3,3.7,3.3,3.4,3.3,3.3,2.4,3.3,21,7,"Hald, B."
CLA204H1,Fall,2017,3.9,4.2,3.9,3.8,3.9,3.7,4,3.3,3.6,187,68,"Hald, B."
CLA303H1,Fall,2017,4.4,4.6,4.4,4.2,4.6,4.4,4.5,3.8,4.2,32,18,"Hoeschele, R."
CLA219H1,Fall,2017,4.6,4.6,4.2,3.9,4.1,4.2,4.6,3,4.4,54,29,"Hoeschele, R."
CLA364H1,Fall,2017,3.9,3.9,3.9,3.9,3.9,3.5,3.9,3.7,3.1,32,13,"Lytle, T."
LAT201H1,Fall,2017,4.8,4.9,4.9,4.4,4.4,4.5,4.9,3.3,4.7,17,11,"Mazzara, R."
GRK101H1,Fall,2017,4.8,4.8,4.8,4.6,4.6,4.9,4.9,3.5,3.9,20,13,"Murray, S."
CLA230H1,Fall,2017,4.2,4.4,4.2,3.7,4,3.8,4.1,3,3.8,61,27,"Murray, S."
CLA336H1,Fall,2017,4,4,4.2,3.8,3.9,3.7,4.4,2.6,3.1,24,11,"Weinrib, E."
CLA403H1,Fall,2017,4.6,4.6,5,5,4.8,4.6,4.4,3.2,4.8,13,5,"Welsh, J."
CLA260H1,Fall,2017,3.9,4.3,4.5,4.1,4.2,3.9,4.4,2.8,3.5,46,24,"Wilkinson, K."
CLA232H1,Fall,2017,4.6,4.5,4.9,4,4.1,4.3,4.8,3.4,4,61,22,"Wohl, V."
CLA160H1,Winter,2018,3.7,4.1,3.7,3.9,3.8,3.5,3.8,3.2,3.6,122,34,"Akrigg, B."
CLA201H1,Winter,2018,3.6,4.2,4.3,3.9,3.9,3.8,4.4,3.2,3.7,142,46,"Traill, J."
CLA203H1,Winter,2018,4,4.5,4.6,4.1,4.3,4,4.5,3.3,3.8,76,38,"Durand, M."
CLA204H1,Winter,2018,4.2,4.5,4.6,4.1,4.2,4.2,4.7,3.2,4.1,202,65,"Cundy, J."
CLA204H1,Winter,2018,4.3,4.4,4.5,4.1,4.4,4.3,4.7,2.7,4.2,35,11,"Graf, C."
CLA204H1,Winter,2018,4.1,4.5,4.5,4,4.1,4.2,4.6,2.9,4.2,198,90,"Graf, C."
CLA231H1,Winter,2018,3.4,3.8,3,3.7,3.7,3.2,3,2.8,3,103,27,"Bruun, C."
CLA386H1,Winter,2018,5,5,5,4.8,4.8,5,5,2.8,5,11,5,"Hines, C."
CLA402H1,Winter,2018,4.8,5,5,4.4,4.4,4.6,5,3.2,4.8,16,5,"Wohl, V."
GRK102H1,Winter,2018,4.6,4.6,4.5,4.6,4.8,4.4,4.8,4.3,3.8,12,8,"Bing, P."
LAT102H1,Winter,2018,4.6,4.6,4.7,4.5,4.5,4.4,4.7,3.1,4.6,12,11,"Graf, C."
LAT102H1,Winter,2018,4.5,4.5,4.4,4.4,4.5,4.3,4.5,3.1,4.2,26,12,"Welsh, J."
LAT202H1,Winter,2018,5,5,5,4.7,4.6,5,5,3.9,4.9,17,10,"Hines, C."
LAT343H1,Winter,2018,5,5,4.5,4.5,4.5,4.8,4.8,3.5,4.7,8,6,"Brittain, C."
CLA232H1,Summer,2018,4.3,4.5,4.6,4.6,4.4,4.3,4.6,3.1,4.5,32,11,"Parker, E."
LAT202H1,Summer,2018,5,5,5,5,5,4.8,4.8,3.6,4.8,7,5,"Graf, C."
LAT102H1,Summer,2018,3.9,4.3,4.3,4,4.1,4,4,3.4,4.1,20,9,"Watton, M."
CLA387H1,Summer,2018,4.8,5,4.9,4.7,4.9,4.7,4.8,3.4,4.5,21,10,"Easton, J."
CLA201H1,Summer,2018,3.9,4.4,4.4,4.4,4.7,4.2,4.4,3,4,62,28,"Durand, M."
CLA231H1,Summer,2018,3.8,3.6,4,3.6,3.9,3.7,4.5,3.5,3.6,20,11,"Wallace-Hare, D."
LAT101H1,Summer,2018,4.7,4.7,4.8,4.8,4.7,4.5,4.8,3,4.5,23,6,"Easton, J."
LAT101H1,Summer,2018,4.4,4.8,4.7,4.5,4.6,4.4,4.6,3.8,4.4,22,12,"Sutton, D."
CLA204H1,Summer,2018,4,4.5,4,4,4.1,4,4.4,2.8,4.1,107,30,"Gerbasi, J."
CLA160H1,Summer,2018,4.3,4.4,4.4,4,4.3,4.2,4.9,3,4.3,29,10,"Hald, B."
CLA367H1,Summer,2018,4.4,4.5,4.6,4.3,4.5,4.5,4.5,3.3,4,15,8,"Davis, D."
CLA368H1,Summer,2017,4.6,4.7,4.5,4.5,4.7,4.5,4.6,3.2,4.5,23,15,"Davis, D."
CLA204H1,Summer,2017,4.3,4.6,4.7,4.3,4.3,4.4,4.7,3.1,4.3,111,74,"Graf, C."
CLA160H1,Summer,2017,4.5,4.7,4.9,4.8,4.9,4.9,4.7,3.1,4.6,29,14,"Parker, E."
LAT101H1,Summer,2017,3.6,4.1,4.1,4,4.1,3.9,3.7,3.5,3.7,27,14,"Fabiano, J."
CLA231H1,Summer,2017,4.3,4.8,4.4,4.3,4.4,4.3,4.7,3.3,4.4,38,12,"Cushing, A."
CLA388H1,Summer,2017,4.5,4.7,4.8,4.5,4.6,4.5,4.7,3.3,4.4,23,15,"Wallace-Hare, D."
LAT201H1,Summer,2017,4.7,4.9,4.9,4.7,4.9,4.3,4.9,4.3,4.1,9,7,"Hines, C."
CLA160H1,Winter,2017,4.1,4.4,4.3,4.2,4.3,4,4.2,3,3.9,139,51,"Akrigg, B."
CLA201H1,Winter,2017,3.7,4,4,3.9,4,3.5,4.3,3.5,3.4,138,49,"Traill, J."
CLA203H1,Winter,2017,4,4.2,4.5,3.8,3.9,3.9,4.4,3.3,3.8,87,45,"Durand, M."
CLA204H1,Winter,2017,3.5,3.9,3.4,2.9,3,3.2,3.9,3.4,3.1,180,75,"Bing, P."
CLA204H1,Winter,2017,4,4.8,4.8,4.1,4.1,4.3,4.9,2.6,4.2,47,22,"Hines, C."
CLA204H1,Winter,2017,4.2,4.5,4.4,3.9,3.8,4,4.5,3.2,4.1,190,78,"Hines, C."
CLA230H1,Winter,2017,4.2,4.3,4.5,3.9,3.9,4.1,4.5,3.4,3.9,86,30,"Cundy, J."
CLA233H1,Winter,2017,4,4.2,4.3,4,4.2,4.2,4.7,2.9,4,78,26,"Easton, J."
CLA260H1,Winter,2017,4.3,4.4,4.7,4.3,4.3,4.3,4.4,3.1,4.1,51,17,"Wilkinson, K."
CLA319H1,Winter,2017,4.6,4.6,4.5,4.4,4.6,4.1,4.8,3.6,4.3,26,10,"Hoeschele, R."
CLA322H1,Winter,2017,4.3,4.1,4.2,4.4,4.4,4.1,4.3,3.1,4.3,28,17,"Oliver, J."
CLA363H1,Winter,2017,4.4,4.4,4.1,3.7,3.6,3.6,4.2,3.7,3.5,34,15,"Cooper, C."
CLA368H1,Winter,2017,4.5,4.9,4.8,4.6,4.5,4.6,4.8,3.3,4.4,29,13,"Bilynskyj Dunning, S."
CLA383H1,Winter,2017,4.3,4.5,4.2,4.5,4.8,4.2,4.5,2.8,4.2,17,6,"Welsh, J."
CLA387H1,Winter,2017,4.4,4.6,4.1,4,4.1,4,4.4,3.9,4.4,22,7,"Oliver, J."
CLA402H1,Winter,2017,4.3,4.4,4.6,4.1,4.6,4.2,4.1,4,3.6,17,7,"Barney, R."
CLA201H1,Summer,2017,4,4.2,3.8,4.1,3.9,3.7,4.1,3,3.6,62,26,"Wallace-Hare, D."
CLA232H1,Summer,2017,3.9,4,4,3.7,3.9,3.4,3.9,2.8,3.8,42,17,"Gerbasi, J."
LAT102H1,Summer,2017,5,5,4.7,4.7,5,5,4.7,3,4.7,9,5,"Hill, J."
GRK102H1,Winter,2017,4.4,4.7,4,3.6,4,4,4.1,3.7,4,12,7,"Wallace-Hare, D."
LAT102H1,Winter,2017,4.6,4.7,4.6,4.7,4.8,4.5,4.7,3.7,4.4,14,9,"Cushing, A."
LAT102H1,Winter,2017,4.4,4.7,4.6,4.7,4.7,4.4,4.6,2.9,4.4,12,7,"Dewar, M."
LAT102H1,Winter,2017,4.7,4.8,4.8,4.6,4.6,4.4,4.3,3.7,4.4,13,10,"Ekman, E."
LAT202H1,Winter,2017,4.4,4.4,4.5,4.4,4.4,4.2,4.4,4,4.3,18,7,"Bilynskyj Dunning, S."
LAT352H1,Winter,2017,4.4,4.4,4.4,4.4,4.4,4,3.6,3.6,4,8,5,"Welsh, J."
CLA160H1,Fall,2016,4.2,4.4,4.7,3.9,4,4.1,4.7,3.3,4,120,50,"Bernard, S."
CLA204H1,Fall,2016,4.3,4.6,4.5,4,4.1,4.2,4.7,3.2,4.1,139,53,"Cundy, J."
CLA204H1,Fall,2016,3.3,3.8,3.5,2.8,2.6,2.9,3.4,2.6,3.1,35,11,"Oliver, J."
CLA204H1,Fall,2016,3.4,3.9,3.4,3.3,3.4,3.2,3.4,3.1,3.2,187,64,"Oliver, J."
CLA231H1,Fall,2016,4.2,4.1,4.1,3.8,3.8,4,4.1,3.4,3.6,64,21,"Bilynskyj Dunning, S."
CLA232H1,Fall,2016,3.4,3.7,3.8,3.6,3.7,3.6,3.5,3.2,3.2,50,30,"Dawson, C."
CLA236H1,Fall,2016,3.8,4,3.5,3.6,3.8,3.5,3.7,3.4,3.2,119,55,"Oliver, J."
CLA310H1,Fall,2016,4.5,4.6,4.5,4.2,4.5,4.5,4.6,2.9,4.4,33,18,"Wilkinson, K."
CLA321H1,Fall,2016,3.7,4.2,4,4,4.1,3.7,3.7,3.2,3.7,37,18,"Lozynsky, Y."
CLA336H1,Fall,2016,3.6,3.6,3.4,3.2,3.4,3,3.3,2.9,3.4,24,9,"Weinrib, E."
CLA367H1,Fall,2016,4.2,4.6,4.5,4.3,4.4,4.1,4.6,3.4,4.1,21,10,"Fabiano, J."
CLA373H1,Fall,2016,3.7,4,4.3,4.3,4.3,3.4,4.3,3,3.5,19,7,"Akrigg, B."
CLA382H1,Fall,2016,3.8,4.1,3.7,3.8,3.9,3.7,3.7,3.2,3.7,29,17,"Oliver, J."
CLA403H1,Fall,2016,4.6,4.7,4.4,4.7,4.6,4.5,4.7,3.3,4.4,20,12,"Dewar, M."
GRK101H1,Fall,2016,4.6,4.9,4.9,4.4,4.8,4.5,4.9,3.1,4.2,15,9,"Parker, E."
GRK101H1,Fall,2016,4.7,4.9,4.9,4.6,4.4,4.6,4.7,3.9,4,16,7,"Lytle, T."
GRK340H1,Fall,2016,4.8,4.8,5,4.4,4.4,4.7,4.6,4,4.8,6,5,"Durand, M."
LAT101H1,Fall,2016,4.4,4.7,4.7,4.6,4.7,4.5,5,3.6,4.1,10,7,"O'Hagan, P."
LAT101H1,Fall,2016,4.3,4.5,4.7,4.7,4.7,4,4.5,3.2,4.5,10,6,"Cushing, A."
LAT101H1,Fall,2016,4.5,4.7,4.7,4.3,4.4,4.4,4.7,3.7,4,26,15,"Barker, A."
LAT101H1,Fall,2016,3.8,4.3,4,3.6,3.8,3.3,4.1,3.5,3.2,23,12,"Dawson, C."
LAT101H1,Fall,2016,4.3,4.4,4.1,4.3,4.3,3.5,4.4,3.1,3.6,22,7,"Bilynskyj Dunning, S."
LAT101H1,Fall,2016,4.3,4.6,4.8,4.6,4.8,4.6,4.7,3.6,4.4,23,16,"Ekman, E."
LAT201H1,Fall,2016,4.4,4.4,4.6,4.8,4.9,4.9,4.8,3.1,4.4,25,9,"Dewar, M."
LAT350H1,Fall,2016,4.8,4.8,4.8,4.8,5,4.8,4.6,4,4.8,9,5,"Keith, A."
CLA403H1,Winter,2016,4.5,4.4,4.7,4.6,4.5,4.4,4.8,4.1,4.6,23,13,"Keith, A."
CLA201H1,Summer,2016,3,3.4,2.7,3.5,3.3,2.9,3.1,3.4,3.2,50,14,"Daniel, N."
CLA230H1,Summer,2016,3.9,4,4,3.9,4.1,4,4.4,3.1,4,38,14,"Mowat, J."
CLA387H1,Summer,2016,3.8,4,4.1,3.5,3.3,3.3,3.7,3.8,3.5,19,13,"Fabiano, J."
CLA160H1,Winter,2015,4.4,4.6,4.6,4.2,4.3,4.2,4.6,3.4,4.4,137,36,"Wohl, V."
CLA201H1,Winter,2015,4,4.4,4.5,4.3,4.4,4.2,4.6,3.4,4.2,148,46,"Traill, J."
CLA204H1,Winter,2015,3.4,3.8,4.2,3.2,4,3.4,4,2.4,3.4,26,5,"Gilbert, N."
CLA204H1,Winter,2015,3.8,3.7,4,3.4,3.3,3.1,4.2,3.1,3.9,138,34,"Gilbert, N."
CLA204H1,Winter,2015,4.1,4.2,4.1,3.7,3.9,4,4.1,3.1,4.1,198,66,"McCutcheon, R."
CLA231H1,Winter,2015,4.3,4.5,4.4,3.7,3.7,4,4.6,3.2,4.2,146,40,"Bernard, S."
CLA232H1,Winter,2015,4.2,4.4,4,3.4,3.5,3.8,4.3,3.5,4,157,44,"Barbiero, E."
CLA260H1,Winter,2015,3.1,3.6,4,3.6,3.7,3.4,4,2.6,3.6,81,34,"Akrigg, B."
CLA310H1,Winter,2015,4.2,4.6,3.6,3.9,4.1,4,3.9,4.2,3.8,29,13,"Barbiero, E."
CLA363H1,Winter,2015,4.1,4.4,4.3,4.1,4.2,4.2,4.1,3.1,4.2,36,13,"Cohn, M."
CLA368H1,Winter,2015,3.9,3.9,3.6,3.4,3.2,3.5,3.9,3.4,3.5,32,13,"Bruun, C."
CLA382H1,Winter,2015,4.2,4.4,4.4,4.3,4.4,4.3,4.7,3.4,4.1,35,16,"Hadley, P."
CLA387H1,Winter,2015,4.7,4.7,4.9,4.6,4.7,4.8,4.8,3.1,4.7,39,15,"McCutcheon, R."
CLA402H1,Winter,2015,3.5,4,4.2,4.3,4.3,3.8,4.7,3.3,3.3,16,6,"Lytle, T."
GRK102H1,Winter,2015,4,4.6,3.4,4,4.2,3.8,4.2,4.2,4.2,9,5,"MacCormick, J."
GRK202H1,Winter,2015,4.4,4.6,4.8,4.4,5,4.4,4.4,4.2,4,7,5,"McCutcheon, R."
LAT102H1,Winter,2015,4.3,4.5,4.8,4,4,4,4.8,3.8,3.5,10,6,"Mowat, J."
LAT202H1,Winter,2015,4.9,4.8,5,4.8,4.6,4.5,5,3.3,4.9,12,8,"Bernard, S."
LAT350H1,Winter,2015,3.8,4.6,3.4,4.8,5,4.2,4.2,3.2,4,14,5,"Dewar, M."
CLA160H1,Fall,2015,4.6,4.6,4.7,4.3,4.4,4.5,4.9,3.1,4.6,137,45,"Wohl, V."
CLA204H1,Fall,2015,3.9,4.3,3.8,3.9,4,3.7,4.1,2.9,4,190,80,"Seiradaki, E."
CLA204H1,Fall,2015,3.6,4.6,4.5,4.4,4.3,4.4,4.3,2.6,4.6,44,16,"Lozynsky, Y."
CLA204H1,Fall,2015,4,4.5,4.3,4.1,4.2,4.2,4.4,2.9,4.3,215,64,"Lozynsky, Y."
